dataset,organism,state,state_numeric,drug,dose_value,dose_unit,dose_xmic,unit_group,n0_log10,time_days,y_log10,censored,limit_log10,notes,isolate_index,sample_id,mpn_raw,MIC_INH,MIC_RIF,INH-Suceptibility,Time_to_0.4,Time_point,Tolerant_level_D5_15,Tolerant_level_D5_60
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_104_age30d,6.785329835010767,2.0,6.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,104,IS20,2300000.0,0.025,0.12,IS,15.0,0M,Low,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_104_age30d,6.785329835010767,5.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,104,IS20,23000.0,0.025,0.12,IS,15.0,0M,Low,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_105_age30d,7.361727836017593,0.0,7.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,105,IS21,23000000.0,0.05,0.5,IS,19.0,0M,High,Low
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_105_age30d,7.361727836017593,2.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,105,IS21,230000.0,0.05,0.5,IS,19.0,0M,High,Low
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_105_age30d,7.361727836017593,5.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,105,IS21,230000.0,0.05,0.5,IS,19.0,0M,High,Low
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_106_age30d,6.361727836017593,0.0,6.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,106,IS22,2300000.0,0.025,0.12,IS,19.0,0M,High,Low
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_106_age30d,6.361727836017593,2.0,4.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,106,IS22,61000.0,0.025,0.12,IS,19.0,0M,High,Low
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_106_age30d,6.361727836017593,5.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,106,IS22,230000.0,0.025,0.12,IS,19.0,0M,High,Low
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_107_age30d,5.361727836017593,0.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,107,IS23,230000.0,0.025,0.12,IS,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_107_age30d,5.361727836017593,2.0,4.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,107,IS23,61000.0,0.025,0.12,IS,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_107_age30d,5.361727836017593,5.0,2.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,107,IS23,230.0,0.025,0.12,IS,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_108_age30d,7.785329835010767,0.0,7.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,108,IS24,61000000.0,0.05,0.12,IS,19.0,0M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_108_age30d,7.785329835010767,2.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,108,IS24,230000.0,0.05,0.12,IS,19.0,0M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_108_age30d,7.785329835010767,5.0,5.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,108,IS24,610000.0,0.05,0.12,IS,19.0,0M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_109_age30d,7.361727836017593,0.0,7.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,109,IS25,23000000.0,0.05,0.06,IS,15.0,0M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_109_age30d,7.361727836017593,2.0,6.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,109,IS25,6100000.0,0.05,0.06,IS,15.0,0M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_109_age30d,7.361727836017593,5.0,5.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,109,IS25,610000.0,0.05,0.06,IS,15.0,0M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_110_age30d,7.361727836017593,0.0,7.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,110,IS26,23000000.0,0.05,0.12,IS,19.0,0M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_110_age30d,7.361727836017593,2.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,110,IS26,230000.0,0.05,0.12,IS,19.0,0M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_110_age30d,7.361727836017593,5.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,110,IS26,23000.0,0.05,0.12,IS,19.0,0M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_111_age30d,7.361727836017593,0.0,7.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,111,IS27,23000000.0,0.025,0.12,IS,15.0,0M,Low,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_111_age30d,7.361727836017593,2.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,111,IS27,230000.0,0.025,0.12,IS,15.0,0M,Low,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_111_age30d,7.361727836017593,5.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,111,IS27,230000.0,0.025,0.12,IS,15.0,0M,Low,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_112_age30d,5.785329835010767,0.0,5.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,112,IS28,610000.0,0.05,0.12,IS,15.0,0M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_112_age30d,5.785329835010767,2.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,112,IS28,23000.0,0.05,0.12,IS,15.0,0M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_112_age30d,5.785329835010767,5.0,2.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,112,IS28,610.0,0.05,0.12,IS,15.0,0M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_113_age30d,5.361727836017593,0.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,113,IS29,230000.0,0.025,0.06,IS,29.0,0M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_113_age30d,5.361727836017593,2.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,113,IS29,23000.0,0.025,0.06,IS,29.0,0M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_113_age30d,5.361727836017593,5.0,3.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,113,IS29,2300.0,0.025,0.06,IS,29.0,0M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_114_age30d,7.785329835010767,0.0,7.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,114,IS30,61000000.0,0.025,0.06,IS,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_114_age30d,7.785329835010767,2.0,6.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,114,IS30,2300000.0,0.025,0.06,IS,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_114_age30d,7.785329835010767,5.0,6.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,114,IS30,2300000.0,0.025,0.06,IS,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_115_age30d,7.785329835010767,0.0,7.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,115,IS31,61000000.0,0.025,0.12,IS,15.0,0M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_115_age30d,7.785329835010767,2.0,6.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,115,IS31,2300000.0,0.025,0.12,IS,15.0,0M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_115_age30d,7.785329835010767,5.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,115,IS31,230000.0,0.025,0.12,IS,15.0,0M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_116_age30d,7.785329835010767,0.0,7.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,116,IS32,61000000.0,0.05,0.12,IS,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_116_age30d,7.785329835010767,2.0,7.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,116,IS32,23000000.0,0.05,0.12,IS,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_116_age30d,7.785329835010767,5.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,116,IS32,230000.0,0.05,0.12,IS,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_117_age30d,7.785329835010767,0.0,7.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,117,IS33,61000000.0,0.025,0.06,IS,19.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_117_age30d,7.785329835010767,2.0,5.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,117,IS33,610000.0,0.025,0.06,IS,19.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_117_age30d,7.785329835010767,5.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,117,IS33,230000.0,0.025,0.06,IS,19.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_118_age30d,5.361727836017593,0.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,118,IS34,230000.0,0.025,0.06,IS,15.0,0M,Low,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_118_age30d,5.361727836017593,2.0,4.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,118,IS34,61000.0,0.025,0.06,IS,15.0,0M,Low,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_118_age30d,5.361727836017593,5.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,118,IS34,23000.0,0.025,0.06,IS,15.0,0M,Low,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_119_age30d,7.361727836017593,0.0,7.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,119,IS35,23000000.0,0.025,0.06,IS,15.0,0M,Medium,High
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_119_age30d,7.361727836017593,2.0,7.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,119,IS35,23000000.0,0.025,0.06,IS,15.0,0M,Medium,High
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_119_age30d,7.361727836017593,5.0,6.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,119,IS35,2300000.0,0.025,0.06,IS,15.0,0M,Medium,High
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_120_age30d,8.361727836017593,0.0,8.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,120,IS36,230000000.0,0.025,0.06,IS,15.0,0M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_120_age30d,8.361727836017593,2.0,6.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,120,IS36,2300000.0,0.025,0.06,IS,15.0,0M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_120_age30d,8.361727836017593,5.0,5.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,120,IS36,610000.0,0.025,0.06,IS,15.0,0M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_121_age30d,7.361727836017593,0.0,7.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,121,IS37,23000000.0,0.025,0.06,IS,19.0,0M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_121_age30d,7.361727836017593,2.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,121,IS37,230000.0,0.025,0.06,IS,19.0,0M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_121_age30d,7.361727836017593,5.0,5.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,121,IS37,610000.0,0.025,0.06,IS,19.0,0M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_122_age30d,7.361727836017593,0.0,7.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,122,IS38,23000000.0,0.025,0.25,IS,15.0,0M,Low,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_122_age30d,7.361727836017593,2.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,122,IS38,230000.0,0.025,0.25,IS,15.0,0M,Low,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_122_age30d,7.361727836017593,5.0,4.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,122,IS38,61000.0,0.025,0.25,IS,15.0,0M,Low,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_123_age30d,7.785329835010767,0.0,7.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,123,IS39,61000000.0,0.05,0.25,IS,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_123_age30d,7.785329835010767,2.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,123,IS39,230000.0,0.05,0.25,IS,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_123_age30d,7.785329835010767,5.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,123,IS39,230000.0,0.05,0.25,IS,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_124_age30d,7.361727836017593,0.0,7.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,124,IS40,23000000.0,0.025,0.06,IS,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_124_age30d,7.361727836017593,2.0,6.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,124,IS40,2300000.0,0.025,0.06,IS,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_124_age30d,7.361727836017593,5.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,124,IS40,230000.0,0.025,0.06,IS,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_125_age30d,6.361727836017593,0.0,6.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,125,IS41,2300000.0,0.025,0.06,IS,15.0,0M,Low,High
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_125_age30d,6.361727836017593,2.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,125,IS41,230000.0,0.025,0.06,IS,15.0,0M,Low,High
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_125_age30d,6.361727836017593,5.0,3.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,125,IS41,6100.0,0.025,0.06,IS,15.0,0M,Low,High
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_126_age30d,7.785329835010767,0.0,7.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,126,IS42,61000000.0,0.05,0.06,IS,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_126_age30d,7.785329835010767,2.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,126,IS42,230000.0,0.05,0.06,IS,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_126_age30d,7.785329835010767,5.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,126,IS42,23000.0,0.05,0.06,IS,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_127_age30d,7.785329835010767,0.0,7.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,127,IS43,61000000.0,0.05,0.12,IS,19.0,0M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_127_age30d,7.785329835010767,2.0,6.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,127,IS43,6100000.0,0.05,0.12,IS,19.0,0M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_127_age30d,7.785329835010767,5.0,7.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,127,IS43,23000000.0,0.05,0.12,IS,19.0,0M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_128_age30d,7.361727836017593,0.0,7.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,128,IS44,23000000.0,0.05,0.25,IS,15.0,0M,Low,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_128_age30d,7.361727836017593,2.0,6.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,128,IS44,2300000.0,0.05,0.25,IS,15.0,0M,Low,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_128_age30d,7.361727836017593,5.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,128,IS44,23000.0,0.05,0.25,IS,15.0,0M,Low,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_129_age30d,7.361727836017593,0.0,7.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,129,IS45,23000000.0,0.05,0.06,IS,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_129_age30d,7.361727836017593,2.0,6.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,129,IS45,2300000.0,0.05,0.06,IS,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_129_age30d,7.361727836017593,5.0,4.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,129,IS45,61000.0,0.05,0.06,IS,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_130_age30d,8.792391689498254,0.0,8.792391689498254,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,130,IS46,620000000.0,0.05,0.06,IS,19.0,0M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_130_age30d,8.792391689498254,2.0,6.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,130,IS46,6100000.0,0.05,0.06,IS,19.0,0M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_130_age30d,8.792391689498254,5.0,6.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,130,IS46,2300000.0,0.05,0.06,IS,19.0,0M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_131_age30d,7.361727836017593,0.0,7.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,131,IS47,23000000.0,0.025,0.06,IS,19.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_131_age30d,7.361727836017593,2.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,131,IS47,230000.0,0.025,0.06,IS,19.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_131_age30d,7.361727836017593,5.0,6.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,131,IS47,2300000.0,0.025,0.06,IS,19.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_132_age30d,6.361727836017593,0.0,6.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,132,IS48,2300000.0,0.05,0.12,IS,19.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_132_age30d,6.361727836017593,2.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,132,IS48,23000.0,0.05,0.12,IS,19.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_132_age30d,6.361727836017593,5.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,132,IS48,23000.0,0.05,0.12,IS,19.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_133_age30d,6.785329835010767,0.0,6.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,133,IS49,6100000.0,0.05,0.06,IS,19.0,0M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_133_age30d,6.785329835010767,2.0,5.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,133,IS49,610000.0,0.05,0.06,IS,19.0,0M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_133_age30d,6.785329835010767,5.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,133,IS49,230000.0,0.05,0.06,IS,19.0,0M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_134_age30d,7.3222192947339195,0.0,7.3222192947339195,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,134,IS50,21000000.0,0.05,0.06,IS,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_134_age30d,7.3222192947339195,2.0,6.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,134,IS50,6100000.0,0.05,0.06,IS,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_134_age30d,7.3222192947339195,5.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,134,IS50,230000.0,0.05,0.06,IS,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_135_age30d,6.785329835010767,0.0,6.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,135,IS51,6100000.0,0.05,0.25,IS,15.0,0M,Low,Low
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_135_age30d,6.785329835010767,2.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,135,IS51,23000.0,0.05,0.25,IS,15.0,0M,Low,Low
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_135_age30d,6.785329835010767,5.0,2.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,135,IS51,230.0,0.05,0.25,IS,15.0,0M,Low,Low
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_136_age30d,7.361727836017593,0.0,7.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,136,IS52,23000000.0,0.025,0.12,IS,19.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_136_age30d,7.361727836017593,2.0,5.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,136,IS52,610000.0,0.025,0.12,IS,19.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_30d,30.0,rifampicin,,,,vijay_136_age30d,7.361727836017593,5.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,136,IS52,23000.0,0.025,0.12,IS,19.0,0M,Medium,Medium
