unit_group,time_days,plated_volume_uL,limit_log10,observed_blank,observed_y_log10,predicted_p_blank,mu_median,mu_q05,mu_q95,fold
era4tb_E_untreated_r1,10.0,100.0,1.0,0,6.80617997398389,0.02047858652022966,6.932967512785082,6.859733597285172,7.4560890747541695,in-sample
era4tb_E_untreated_r1,10.0,10.0,2.0,0,7.04139268515823,0.02047858652022966,6.932967512785082,6.859733597285172,7.4560890747541695,in-sample
era4tb_E_untreated_r1,10.0,10.0,2.0,0,7.14612803567824,0.02047858652022966,6.932967512785082,6.859733597285172,7.4560890747541695,in-sample
era4tb_E_untreated_r1,10.0,2.5,2.6020599913279625,0,7.0,0.02047858652023459,6.932967512785082,6.859733597285172,7.4560890747541695,in-sample
era4tb_E_untreated_r1,14.0,100.0,1.0,0,7.46239799789896,0.02047858652022966,7.413780549558764,7.264777262441783,7.911222648699515,in-sample
era4tb_E_untreated_r1,14.0,10.0,2.0,0,7.63346845557959,0.02047858652022966,7.413780549558764,7.264777262441783,7.911222648699515,in-sample
era4tb_E_untreated_r1,14.0,10.0,2.0,0,7.25527250510331,0.02047858652022966,7.413780549558764,7.264777262441783,7.911222648699515,in-sample
era4tb_E_untreated_r1,14.0,2.5,2.6020599913279625,0,7.44715803134222,0.02047858652022969,7.413780549558764,7.264777262441783,7.911222648699515,in-sample
era4tb_E_untreated_r1,21.0,100.0,1.0,0,7.64345267648619,0.02047858652022966,7.864991131407583,7.317020692052635,8.391217785291968,in-sample
era4tb_E_untreated_r1,21.0,10.0,2.0,0,8.0,0.02047858652022966,7.864991131407583,7.317020692052635,8.391217785291968,in-sample
era4tb_E_untreated_r1,21.0,10.0,2.0,0,8.14612803567824,0.02047858652022966,7.864991131407583,7.317020692052635,8.391217785291968,in-sample
era4tb_E_untreated_r1,21.0,2.5,2.6020599913279625,0,7.88081359228079,0.02047858652022967,7.864991131407583,7.317020692052635,8.391217785291968,in-sample
era4tb_F_INH10x_r1,1.0,100.0,1.0,0,6.86923171973098,0.020478586520229793,5.725179654729097,5.516306553886597,6.0478964825273875,in-sample
era4tb_F_INH10x_r1,1.0,10.0,2.0,0,5.90308998699194,0.020478586600601183,5.725179654729097,5.516306553886597,6.0478964825273875,in-sample
era4tb_F_INH10x_r1,1.0,10.0,2.0,0,6.23044892137827,0.020478586600601183,5.725179654729097,5.516306553886597,6.0478964825273875,in-sample
era4tb_F_INH10x_r1,1.0,2.5,2.6020599913279625,0,6.30102999566398,0.02047863159846323,5.725179654729097,5.516306553886597,6.0478964825273875,in-sample
era4tb_F_INH10x_r1,2.0,100.0,1.0,0,5.74036268949424,0.020478586544988908,4.7651384681684235,4.627161555640201,5.057492742663688,in-sample
era4tb_F_INH10x_r1,2.0,10.0,2.0,0,4.84509804001426,0.020479283795326722,4.7651384681684235,4.627161555640201,5.057492742663688,in-sample
era4tb_F_INH10x_r1,2.0,10.0,2.0,0,5.60205999132796,0.020479283795326722,4.7651384681684235,4.627161555640201,5.057492742663688,in-sample
era4tb_F_INH10x_r1,2.0,2.5,2.6020599913279625,0,4.20411998265593,0.0205535066783144,4.7651384681684235,4.627161555640201,5.057492742663688,in-sample
era4tb_F_INH10x_r1,3.0,100.0,1.0,0,4.65321251377534,0.02047858689026938,4.503571124293036,4.358477516581415,4.752350555359926,in-sample
era4tb_F_INH10x_r1,3.0,10.0,2.0,0,4.38021124171161,0.020484266190611375,4.503571124293036,4.358477516581415,4.752350555359926,in-sample
era4tb_F_INH10x_r1,3.0,10.0,2.0,0,4.30102999566398,0.020484266190611375,4.503571124293036,4.358477516581415,4.752350555359926,in-sample
era4tb_F_INH10x_r1,3.0,2.5,2.6020599913279625,0,3.64345267648619,0.020877472517453588,4.503571124293036,4.358477516581415,4.752350555359926,in-sample
era4tb_F_INH10x_r1,7.0,100.0,1.0,0,3.14612803567824,0.02049298838267959,3.4538760063756424,3.2147957748361256,3.7420943217412557,in-sample
era4tb_F_INH10x_r1,7.0,10.0,2.0,0,3.30102999566398,0.02650543517363359,3.4538760063756424,3.2147957748361256,3.7420943217412557,in-sample
era4tb_F_INH10x_r1,7.0,2.5,2.6020599913279625,0,3.20411998265592,0.07996276539598438,3.4538760063756424,3.2147957748361256,3.7420943217412557,in-sample
era4tb_F_INH10x_r1,10.0,100.0,1.0,0,4.0,0.020479246962756274,3.839929473785917,3.5946064761283165,4.09490361921873,in-sample
era4tb_F_INH10x_r1,10.0,10.0,2.0,0,3.53655844257153,0.021369334412570586,3.839929473785917,3.5946064761283165,4.09490361921873,in-sample
era4tb_F_INH10x_r1,10.0,10.0,2.0,0,5.0,0.021369334412570586,3.839929473785917,3.5946064761283165,4.09490361921873,in-sample
era4tb_F_INH10x_r1,10.0,2.5,2.6020599913279625,0,3.64345267648619,0.03673811734408605,3.839929473785917,3.5946064761283165,4.09490361921873,in-sample
era4tb_F_INH10x_r1,15.0,100.0,1.0,0,4.55630250076729,0.020478588458991774,4.474496885098684,4.193346950441899,4.765248134165951,in-sample
era4tb_F_INH10x_r1,15.0,10.0,2.0,0,4.22530928172586,0.020494226406980127,4.474496885098684,4.193346950441899,4.765248134165951,in-sample
era4tb_F_INH10x_r1,15.0,10.0,2.0,0,4.20411998265593,0.020494226406980127,4.474496885098684,4.193346950441899,4.765248134165951,in-sample
era4tb_F_INH10x_r1,15.0,2.5,2.6020599913279625,0,4.68124123737559,0.02127454686347376,4.474496885098684,4.193346950441899,4.765248134165951,in-sample
era4tb_F_INH10x_r1,21.0,100.0,1.0,0,5.51851393987789,0.020478586520237596,5.499807310005082,5.232516916177503,5.788912361337376,in-sample
era4tb_F_INH10x_r1,21.0,10.0,2.0,0,5.19865708695442,0.02047858820674616,5.499807310005082,5.232516916177503,5.788912361337376,in-sample
era4tb_F_INH10x_r1,21.0,10.0,2.0,0,5.69897000433602,0.02047858820674616,5.499807310005082,5.232516916177503,5.788912361337376,in-sample
era4tb_F_INH10x_r1,21.0,2.5,2.6020599913279625,0,5.44715803134222,0.020479147493636773,5.499807310005082,5.232516916177503,5.788912361337376,in-sample
era4tb_F_INH10x_r2,1.0,100.0,1.0,0,6.83884909073726,0.020478586520244747,5.630418852090589,5.321392860393615,5.760178368429177,in-sample
era4tb_F_INH10x_r2,1.0,10.0,2.0,0,6.14612803567824,0.02047858811468768,5.630418852090589,5.321392860393615,5.760178368429177,in-sample
era4tb_F_INH10x_r2,1.0,10.0,2.0,0,5.77815125038364,0.02047858811468768,5.630418852090589,5.321392860393615,5.760178368429177,in-sample
era4tb_F_INH10x_r2,1.0,2.5,2.6020599913279625,0,6.68124123737559,0.020478981837067162,5.630418852090589,5.321392860393615,5.760178368429177,in-sample
era4tb_F_INH10x_r2,2.0,100.0,1.0,0,5.75587485567249,0.020478587289636536,4.702664676209885,4.3644724846930645,4.8433350914105935,in-sample
era4tb_F_INH10x_r2,2.0,10.0,2.0,0,4.77815125038364,0.0204841137431607,4.702664676209885,4.3644724846930645,4.8433350914105935,in-sample
era4tb_F_INH10x_r2,2.0,10.0,2.0,0,5.30102999566398,0.0204841137431607,4.702664676209885,4.3644724846930645,4.8433350914105935,in-sample
era4tb_F_INH10x_r2,2.0,2.5,2.6020599913279625,0,4.38021124171161,0.02078296957465476,4.702664676209885,4.3644724846930645,4.8433350914105935,in-sample
era4tb_F_INH10x_r2,3.0,100.0,1.0,0,4.66275783168157,0.020478594837649664,4.435649292389165,4.111690155531698,4.52086683254444,in-sample
era4tb_F_INH10x_r2,3.0,10.0,2.0,0,4.36172783601759,0.020510219797780203,4.435649292389165,4.111690155531698,4.52086683254444,in-sample
era4tb_F_INH10x_r2,3.0,10.0,2.0,0,4.20411998265593,0.020510219797780203,4.435649292389165,4.111690155531698,4.52086683254444,in-sample
era4tb_F_INH10x_r2,3.0,2.5,2.6020599913279625,0,3.60205999132796,0.02169403284478303,4.435649292389165,4.111690155531698,4.52086683254444,in-sample
era4tb_F_INH10x_r2,7.0,100.0,1.0,0,3.11394335230684,0.020519928363162195,3.3255465917788536,3.0904709884009636,3.6379229726435343,in-sample
era4tb_F_INH10x_r2,7.0,10.0,2.0,0,2.77815125038364,0.0311832945237866,3.3255465917788536,3.0904709884009636,3.6379229726435343,in-sample
era4tb_F_INH10x_r2,7.0,10.0,2.0,1,,0.0311832945237866,3.3255465917788536,3.0904709884009636,3.6379229726435343,in-sample
era4tb_F_INH10x_r2,7.0,2.5,2.6020599913279625,0,2.90308998699194,0.1066825770737758,3.3255465917788536,3.0904709884009636,3.6379229726435343,in-sample
era4tb_F_INH10x_r2,10.0,100.0,1.0,0,3.77815125038364,0.020480340450835532,3.7997108957533228,3.5014579356595377,3.9075219297556285,in-sample
era4tb_F_INH10x_r2,10.0,10.0,2.0,0,3.59328606702046,0.02195459284492609,3.7997108957533228,3.5014579356595377,3.9075219297556285,in-sample
era4tb_F_INH10x_r2,10.0,10.0,2.0,0,5.0,0.02195459284492609,3.7997108957533228,3.5014579356595377,3.9075219297556285,in-sample
era4tb_F_INH10x_r2,10.0,2.5,2.6020599913279625,0,3.92427928606188,0.04295149137389941,3.7997108957533228,3.5014579356595377,3.9075219297556285,in-sample
era4tb_F_INH10x_r2,15.0,100.0,1.0,0,4.55630250076729,0.020478589338272155,4.51395767572415,4.152513044015318,4.751243327730564,in-sample
era4tb_F_INH10x_r2,15.0,10.0,2.0,0,4.17609125905568,0.020497102653352414,4.51395767572415,4.152513044015318,4.751243327730564,in-sample
era4tb_F_INH10x_r2,15.0,10.0,2.0,0,4.51851393987789,0.020497102653352414,4.51395767572415,4.152513044015318,4.751243327730564,in-sample
era4tb_F_INH10x_r2,15.0,2.5,2.6020599913279625,0,4.30102999566398,0.02134307542650928,4.51395767572415,4.152513044015318,4.751243327730564,in-sample
era4tb_F_INH10x_r2,21.0,100.0,1.0,0,5.41497334797082,0.020478586520299786,5.636630946887821,5.2694806992866186,5.976833732891023,in-sample
era4tb_F_INH10x_r2,21.0,10.0,2.0,0,5.39445168082622,0.02047859234420631,5.636630946887821,5.2694806992866186,5.976833732891023,in-sample
era4tb_F_INH10x_r2,21.0,10.0,2.0,0,5.84509804001426,0.02047859234420631,5.636630946887821,5.2694806992866186,5.976833732891023,in-sample
era4tb_F_INH10x_r2,21.0,2.5,2.6020599913279625,0,5.7160033436348,0.020479708190114434,5.636630946887821,5.2694806992866186,5.976833732891023,in-sample
era4tb_F_INH10x_r3,1.0,100.0,1.0,0,6.46239799789896,0.020478586520229842,5.609596074472593,5.407446609511446,5.93888404290336,in-sample
era4tb_F_INH10x_r3,1.0,10.0,2.0,0,5.95424250943933,0.02047858666417481,5.609596074472593,5.407446609511446,5.93888404290336,in-sample
era4tb_F_INH10x_r3,1.0,10.0,2.0,0,5.95424250943933,0.02047858666417481,5.609596074472593,5.407446609511446,5.93888404290336,in-sample
era4tb_F_INH10x_r3,1.0,2.5,2.6020599913279625,0,6.44715803134222,0.02047867121443827,5.609596074472593,5.407446609511446,5.93888404290336,in-sample
era4tb_F_INH10x_r3,2.0,100.0,1.0,0,5.68124123737559,0.020478586602515017,4.6615324788706,4.455333988686291,4.931013904146738,in-sample
era4tb_F_INH10x_r3,2.0,10.0,2.0,0,4.23044892137827,0.020480559596967048,4.6615324788706,4.455333988686291,4.931013904146738,in-sample
era4tb_F_INH10x_r3,2.0,10.0,2.0,0,5.47712125471966,0.020480559596967048,4.6615324788706,4.455333988686291,4.931013904146738,in-sample
era4tb_F_INH10x_r3,2.0,2.5,2.6020599913279625,0,4.44715803134222,0.020657533605610543,4.6615324788706,4.455333988686291,4.931013904146738,in-sample
era4tb_F_INH10x_r3,3.0,100.0,1.0,0,4.51851393987789,0.020478587809053223,4.372838733115914,4.218402838708573,4.595195711046567,in-sample
era4tb_F_INH10x_r3,3.0,10.0,2.0,0,4.27875360095283,0.02049355367455372,4.372838733115914,4.218402838708573,4.595195711046567,in-sample
era4tb_F_INH10x_r3,3.0,10.0,2.0,0,4.20411998265593,0.02049355367455372,4.372838733115914,4.218402838708573,4.595195711046567,in-sample
era4tb_F_INH10x_r3,3.0,2.5,2.6020599913279625,0,3.80617997398389,0.021338737721409276,4.372838733115914,4.218402838708573,4.595195711046567,in-sample
era4tb_F_INH10x_r3,7.0,100.0,1.0,0,3.07918124604762,0.02052472011684038,3.3540284315174604,3.03220067413512,3.506727423223871,in-sample
era4tb_F_INH10x_r3,7.0,10.0,2.0,0,3.14612803567824,0.03172677605172434,3.3540284315174604,3.03220067413512,3.506727423223871,in-sample
era4tb_F_INH10x_r3,7.0,10.0,2.0,1,,0.03172677605172434,3.3540284315174604,3.03220067413512,3.506727423223871,in-sample
era4tb_F_INH10x_r3,7.0,2.5,2.6020599913279625,0,2.90308998699194,0.1097088426499358,3.3540284315174604,3.03220067413512,3.506727423223871,in-sample
era4tb_F_INH10x_r3,10.0,100.0,1.0,0,3.77815125038364,0.020479667787339725,3.7427361641288317,3.5115404220267408,4.006898754703236,in-sample
era4tb_F_INH10x_r3,10.0,10.0,2.0,0,3.61066016308988,0.021723702238671393,3.7427361641288317,3.5115404220267408,4.006898754703236,in-sample
era4tb_F_INH10x_r3,10.0,10.0,2.0,0,5.0,0.021723702238671393,3.7427361641288317,3.5115404220267408,4.006898754703236,in-sample
era4tb_F_INH10x_r3,10.0,2.5,2.6020599913279625,0,3.7481880270062,0.04121938279213011,3.7427361641288317,3.5115404220267408,4.006898754703236,in-sample
era4tb_F_INH10x_r3,15.0,100.0,1.0,0,4.89762709129044,0.020478588052554925,4.482339277158547,4.185200999141824,4.878959064356101,in-sample
era4tb_F_INH10x_r3,15.0,10.0,2.0,0,4.18752072083646,0.02049214014517529,4.482339277158547,4.185200999141824,4.878959064356101,in-sample
era4tb_F_INH10x_r3,15.0,10.0,2.0,0,4.64345267648619,0.02049214014517529,4.482339277158547,4.185200999141824,4.878959064356101,in-sample
era4tb_F_INH10x_r3,15.0,2.5,2.6020599913279625,0,4.50514997831991,0.021184819292229786,4.482339277158547,4.185200999141824,4.878959064356101,in-sample
era4tb_F_INH10x_r3,21.0,100.0,1.0,0,5.47712125471966,0.020478586520256397,5.646483652335297,5.051366007884876,5.983310584778124,in-sample
era4tb_F_INH10x_r3,21.0,10.0,2.0,0,5.16435285578444,0.02047859039212415,5.646483652335297,5.051366007884876,5.983310584778124,in-sample
era4tb_F_INH10x_r3,21.0,10.0,2.0,0,6.27875360095283,0.02047859039212415,5.646483652335297,5.051366007884876,5.983310584778124,in-sample
era4tb_F_INH10x_r3,21.0,2.5,2.6020599913279625,0,5.50514997831991,0.02047962831201682,5.646483652335297,5.051366007884876,5.983310584778124,in-sample
era4tb_F_INH1x_r1,1.0,100.0,1.0,0,6.69897000433602,0.02047858652023127,5.496349756849038,5.355260875534871,5.799050483492568,in-sample
era4tb_F_INH1x_r1,1.0,10.0,2.0,0,5.90308998699194,0.020478587026881042,5.496349756849038,5.355260875534871,5.799050483492568,in-sample
era4tb_F_INH1x_r1,1.0,10.0,2.0,0,6.14612803567824,0.020478587026881042,5.496349756849038,5.355260875534871,5.799050483492568,in-sample
era4tb_F_INH1x_r1,1.0,2.5,2.6020599913279625,0,4.64345267648619,0.020478801121610282,5.496349756849038,5.355260875534871,5.799050483492568,in-sample
era4tb_F_INH1x_r1,2.0,100.0,1.0,0,5.32221929473392,0.02047858652678685,4.895379785109111,4.721829248082412,5.092910526552804,in-sample
era4tb_F_INH1x_r1,2.0,10.0,2.0,0,4.34242268082221,0.020478880765308887,4.895379785109111,4.721829248082412,5.092910526552804,in-sample
era4tb_F_INH1x_r1,2.0,10.0,2.0,0,5.0,0.020478880765308887,4.895379785109111,4.721829248082412,5.092910526552804,in-sample
era4tb_F_INH1x_r1,2.0,2.5,2.6020599913279625,0,4.38021124171161,0.02051770108024518,4.895379785109111,4.721829248082412,5.092910526552804,in-sample
era4tb_F_INH1x_r1,3.0,100.0,1.0,0,4.5910646070265,0.02047858670078517,4.592348329147844,4.385122626455687,4.809878767704976,in-sample
era4tb_F_INH1x_r1,3.0,10.0,2.0,0,4.11394335230684,0.02048210997371658,4.592348329147844,4.385122626455687,4.809878767704976,in-sample
era4tb_F_INH1x_r1,3.0,2.5,2.6020599913279625,0,4.77815125038364,0.020757355889571453,4.592348329147844,4.385122626455687,4.809878767704976,in-sample
era4tb_F_INH1x_r1,7.0,100.0,1.0,0,3.5910646070265,0.02051993852283286,3.3802225053027755,3.038296139948791,3.8000437982040487,in-sample
era4tb_F_INH1x_r1,7.0,10.0,2.0,0,3.17609125905568,0.030570185428383394,3.3802225053027755,3.038296139948791,3.8000437982040487,in-sample
era4tb_F_INH1x_r1,7.0,10.0,2.0,0,3.47712125471966,0.030570185428383394,3.3802225053027755,3.038296139948791,3.8000437982040487,in-sample
era4tb_F_INH1x_r1,7.0,2.5,2.6020599913279625,0,2.60205999132796,0.09994944685382921,3.3802225053027755,3.038296139948791,3.8000437982040487,in-sample
era4tb_F_INH1x_r1,10.0,100.0,1.0,0,3.95424250943932,0.020479521738670327,3.817527831241823,3.536805917605945,4.182222344719182,in-sample
era4tb_F_INH1x_r1,10.0,10.0,2.0,0,3.54654266347813,0.021427886286435542,3.817527831241823,3.536805917605945,4.182222344719182,in-sample
era4tb_F_INH1x_r1,10.0,10.0,2.0,1,,0.021427886286435542,3.817527831241823,3.536805917605945,4.182222344719182,in-sample
era4tb_F_INH1x_r1,10.0,2.5,2.6020599913279625,0,3.7481880270062,0.03637978348273484,3.817527831241823,3.536805917605945,4.182222344719182,in-sample
era4tb_F_INH1x_r1,15.0,100.0,1.0,0,5.04139268515823,0.020478586916786876,4.613175333862355,4.368446103123505,4.854921568162399,in-sample
era4tb_F_INH1x_r1,15.0,10.0,2.0,0,4.49415459401844,0.020483160427464082,4.613175333862355,4.368446103123505,4.854921568162399,in-sample
era4tb_F_INH1x_r1,15.0,10.0,2.0,0,4.46239799789896,0.020483160427464082,4.613175333862355,4.368446103123505,4.854921568162399,in-sample
era4tb_F_INH1x_r1,15.0,2.5,2.6020599913279625,0,4.50514997831991,0.02077573047419441,4.613175333862355,4.368446103123505,4.854921568162399,in-sample
era4tb_F_INH1x_r1,21.0,100.0,1.0,0,5.69019608002851,0.02047858652043148,5.521284026370311,5.081083178966361,5.870295946572983,in-sample
era4tb_F_INH1x_r1,21.0,10.0,2.0,0,5.31806333496276,0.020478600814973914,5.521284026370311,5.081083178966361,5.870295946572983,in-sample
era4tb_F_INH1x_r1,21.0,10.0,2.0,0,5.84509804001426,0.020478600814973914,5.521284026370311,5.081083178966361,5.870295946572983,in-sample
era4tb_F_INH1x_r1,21.0,2.5,2.6020599913279625,0,5.77815125038364,0.020481021782039546,5.521284026370311,5.081083178966361,5.870295946572983,in-sample
era4tb_F_INH1x_r2,1.0,100.0,1.0,0,7.01703333929878,0.02047858652023257,5.579102351133163,5.304662568914923,5.824435311204937,in-sample
era4tb_F_INH1x_r2,1.0,10.0,2.0,0,6.17609125905568,0.020478587227506374,5.579102351133163,5.304662568914923,5.824435311204937,in-sample
era4tb_F_INH1x_r2,1.0,10.0,2.0,0,6.20411998265593,0.020478587227506374,5.579102351133163,5.304662568914923,5.824435311204937,in-sample
era4tb_F_INH1x_r2,1.0,2.5,2.6020599913279625,0,4.44715803134222,0.020478851019665303,5.579102351133163,5.304662568914923,5.824435311204937,in-sample
era4tb_F_INH1x_r2,2.0,100.0,1.0,0,5.53147891704226,0.020478586533389086,4.862942484010955,4.675541472420704,5.241065776196099,in-sample
era4tb_F_INH1x_r2,2.0,10.0,2.0,0,4.20411998265593,0.020478994544032552,4.862942484010955,4.675541472420704,5.241065776196099,in-sample
era4tb_F_INH1x_r2,2.0,10.0,2.0,0,4.90308998699194,0.020478994544032552,4.862942484010955,4.675541472420704,5.241065776196099,in-sample
era4tb_F_INH1x_r2,2.0,2.5,2.6020599913279625,0,4.50514997831991,0.020524571252018124,4.862942484010955,4.675541472420704,5.241065776196099,in-sample
era4tb_F_INH1x_r2,3.0,100.0,1.0,0,4.54406804435028,0.020478586750744505,4.600687786041769,4.4017857815248735,4.968555232078104,in-sample
era4tb_F_INH1x_r2,3.0,10.0,2.0,0,4.34242268082221,0.020482061252614613,4.600687786041769,4.4017857815248735,4.968555232078104,in-sample
era4tb_F_INH1x_r2,3.0,10.0,2.0,0,4.04139268515823,0.020482061252614613,4.600687786041769,4.4017857815248735,4.968555232078104,in-sample
era4tb_F_INH1x_r2,3.0,2.5,2.6020599913279625,0,4.68124123737559,0.02072847536861997,4.600687786041769,4.4017857815248735,4.968555232078104,in-sample
era4tb_F_INH1x_r2,7.0,100.0,1.0,0,3.34242268082221,0.020487318297306194,3.518886064618404,3.264330891860628,3.8704681357666466,in-sample
era4tb_F_INH1x_r2,7.0,10.0,2.0,0,3.25527250510331,0.02429238879865205,3.518886064618404,3.264330891860628,3.8704681357666466,in-sample
era4tb_F_INH1x_r2,7.0,10.0,2.0,0,3.77815125038364,0.02429238879865205,3.518886064618404,3.264330891860628,3.8704681357666466,in-sample
era4tb_F_INH1x_r2,7.0,2.5,2.6020599913279625,0,3.30102999566398,0.06195404286263633,3.518886064618404,3.264330891860628,3.8704681357666466,in-sample
era4tb_F_INH1x_r2,10.0,100.0,1.0,0,3.90308998699194,0.02047869062653198,3.99315741816231,3.823728941956451,4.2478607809582725,in-sample
era4tb_F_INH1x_r2,10.0,10.0,2.0,0,3.53402610605613,0.02072385409209137,3.99315741816231,3.823728941956451,4.2478607809582725,in-sample
era4tb_F_INH1x_r2,10.0,10.0,2.0,1,,0.02072385409209137,3.99315741816231,3.823728941956451,4.2478607809582725,in-sample
era4tb_F_INH1x_r2,10.0,2.5,2.6020599913279625,0,3.68124123737559,0.026826885049505107,3.99315741816231,3.823728941956451,4.2478607809582725,in-sample
era4tb_F_INH1x_r2,15.0,100.0,1.0,0,5.07918124604763,0.020478586767630185,4.790367175656712,4.452663061742999,5.10963329874911,in-sample
era4tb_F_INH1x_r2,15.0,10.0,2.0,0,4.46834733041216,0.02048170631712493,4.790367175656712,4.452663061742999,5.10963329874911,in-sample
era4tb_F_INH1x_r2,15.0,10.0,2.0,0,4.73239375982297,0.02048170631712493,4.790367175656712,4.452663061742999,5.10963329874911,in-sample
era4tb_F_INH1x_r2,15.0,2.5,2.6020599913279625,0,4.64345267648619,0.020685508369758132,4.790367175656712,4.452663061742999,5.10963329874911,in-sample
era4tb_F_INH1x_r2,21.0,100.0,1.0,0,5.80617997398389,0.02047858652027208,5.466890903592336,5.100811989667105,6.130063889228786,in-sample
era4tb_F_INH1x_r2,21.0,10.0,2.0,0,5.40823996531185,0.02047859091384537,5.466890903592336,5.100811989667105,6.130063889228786,in-sample
era4tb_F_INH1x_r2,21.0,10.0,2.0,0,5.95424250943933,0.02047859091384537,5.466890903592336,5.100811989667105,6.130063889228786,in-sample
era4tb_F_INH1x_r2,21.0,2.5,2.6020599913279625,0,5.64345267648619,0.020479638860735047,5.466890903592336,5.100811989667105,6.130063889228786,in-sample
era4tb_F_INH1x_r3,1.0,100.0,1.0,0,6.90848501887865,0.020478586520234984,5.464904241280214,5.254212568651991,5.645932247763496,in-sample
era4tb_F_INH1x_r3,1.0,10.0,2.0,0,5.95424250943933,0.020478587683994583,5.464904241280214,5.254212568651991,5.645932247763496,in-sample
era4tb_F_INH1x_r3,1.0,10.0,2.0,0,6.04139268515823,0.020478587683994583,5.464904241280214,5.254212568651991,5.645932247763496,in-sample
era4tb_F_INH1x_r3,1.0,2.5,2.6020599913279625,0,4.55630250076729,0.020479021090569906,5.464904241280214,5.254212568651991,5.645932247763496,in-sample
era4tb_F_INH1x_r3,2.0,100.0,1.0,0,5.38021124171161,0.020478586553877895,4.721227376497148,4.57832780423635,5.109234976247541,in-sample
era4tb_F_INH1x_r3,2.0,10.0,2.0,0,4.38021124171161,0.020479479593592954,4.721227376497148,4.57832780423635,5.109234976247541,in-sample
era4tb_F_INH1x_r3,2.0,10.0,2.0,0,4.90308998699194,0.020479479593592954,4.721227376497148,4.57832780423635,5.109234976247541,in-sample
era4tb_F_INH1x_r3,2.0,2.5,2.6020599913279625,0,4.50514997831991,0.020568256448583216,4.721227376497148,4.57832780423635,5.109234976247541,in-sample
era4tb_F_INH1x_r3,3.0,100.0,1.0,0,4.75587485567249,0.020478587000057405,4.483572539866135,4.35840880704709,4.758070297623968,in-sample
era4tb_F_INH1x_r3,3.0,10.0,2.0,0,4.32221929473392,0.02048514317958763,4.483572539866135,4.35840880704709,4.758070297623968,in-sample
era4tb_F_INH1x_r3,3.0,10.0,2.0,0,4.11394335230684,0.02048514317958763,4.483572539866135,4.35840880704709,4.758070297623968,in-sample
era4tb_F_INH1x_r3,3.0,2.5,2.6020599913279625,0,4.55630250076729,0.02090798605340185,4.483572539866135,4.35840880704709,4.758070297623968,in-sample
era4tb_F_INH1x_r3,7.0,100.0,1.0,0,3.43136376415899,0.020488980013865597,3.414721654246803,3.3237134933237544,3.6118896990422615,in-sample
era4tb_F_INH1x_r3,7.0,10.0,2.0,0,3.25527250510331,0.02584311339366161,3.414721654246803,3.3237134933237544,3.6118896990422615,in-sample
era4tb_F_INH1x_r3,7.0,10.0,2.0,0,3.60205999132796,0.02584311339366161,3.414721654246803,3.3237134933237544,3.6118896990422615,in-sample
era4tb_F_INH1x_r3,7.0,2.5,2.6020599913279625,0,3.38021124171161,0.07831781559626715,3.414721654246803,3.3237134933237544,3.6118896990422615,in-sample
era4tb_F_INH1x_r3,10.0,100.0,1.0,0,3.84509804001426,0.020478863943853325,3.863092429489787,3.7052776512399013,4.114711864314873,in-sample
era4tb_F_INH1x_r3,10.0,10.0,2.0,0,3.60205999132796,0.020971406781351738,3.863092429489787,3.7052776512399013,4.114711864314873,in-sample
era4tb_F_INH1x_r3,10.0,10.0,2.0,1,,0.020971406781351738,3.863092429489787,3.7052776512399013,4.114711864314873,in-sample
era4tb_F_INH1x_r3,10.0,2.5,2.6020599913279625,0,3.7481880270062,0.031187603862923883,3.863092429489787,3.7052776512399013,4.114711864314873,in-sample
era4tb_F_INH1x_r3,15.0,100.0,1.0,0,4.90308998699194,0.020478586914271728,4.680522869429831,4.336088707508133,5.018867110161741,in-sample
era4tb_F_INH1x_r3,15.0,10.0,2.0,0,4.42160392686983,0.02048328663803314,4.680522869429831,4.336088707508133,5.018867110161741,in-sample
era4tb_F_INH1x_r3,15.0,10.0,2.0,0,4.36172783601759,0.02048328663803314,4.680522869429831,4.336088707508133,5.018867110161741,in-sample
era4tb_F_INH1x_r3,15.0,2.5,2.6020599913279625,0,4.68124123737559,0.020776714872998276,4.680522869429831,4.336088707508133,5.018867110161741,in-sample
era4tb_F_INH1x_r3,21.0,100.0,1.0,0,5.81291335664286,0.02047858652040456,5.504800495898019,5.0715852328561954,5.990430324853308,in-sample
era4tb_F_INH1x_r3,21.0,10.0,2.0,0,5.44404479591808,0.020478600922420948,5.504800495898019,5.0715852328561954,5.990430324853308,in-sample
era4tb_F_INH1x_r3,21.0,10.0,2.0,0,5.47712125471966,0.020478600922420948,5.504800495898019,5.0715852328561954,5.990430324853308,in-sample
era4tb_F_INH1x_r3,21.0,2.5,2.6020599913279625,0,5.7160033436348,0.02048104930011467,5.504800495898019,5.0715852328561954,5.990430324853308,in-sample
era4tb_F_MXF10x_r1,1.0,100.0,1.0,0,6.23044892137827,0.020478586520245933,5.552006475623754,5.269199989414522,5.742076593399668,in-sample
era4tb_F_MXF10x_r1,1.0,10.0,2.0,0,5.30102999566398,0.020478588390467352,5.552006475623754,5.269199989414522,5.742076593399668,in-sample
era4tb_F_MXF10x_r1,1.0,10.0,2.0,0,5.47712125471966,0.020478588390467352,5.552006475623754,5.269199989414522,5.742076593399668,in-sample
era4tb_F_MXF10x_r1,1.0,2.5,2.6020599913279625,0,5.60205999132796,0.020479089870218032,5.552006475623754,5.269199989414522,5.742076593399668,in-sample
